id,word,traditional,pinyin,pos,level,lexical_pattern,default_surface_pattern,sandhi_tags,surface_label_needs_clip_review,forvo_url
L7-4503,宪法,憲法,xiànfǎ,N,7-9,4-3,4-3,,False,https://forvo.com/word/宪法/#zh
L7-4504,陷,陷,xiàn,V,7-9,4,4,,False,https://forvo.com/word/陷/#zh
L7-4505,陷阱,陷阱,xiànjǐng,N,7-9,4-3,4-3,,False,https://forvo.com/word/陷阱/#zh
L7-4506,馅儿,餡兒,xiànr,N,7-9,4-N,4-N,neutral_tone,False,https://forvo.com/word/馅儿/#zh
L7-4507,羡慕,羨慕,xiànmù,V,7-9,4-4,4-4,,False,https://forvo.com/word/羡慕/#zh
L7-4508,献血,獻血,xiànxiě,V,7-9,4-4,4-4,,False,https://forvo.com/word/献血/#zh
L7-4509,腺,腺,xiàn,N,7-9,4,4,,False,https://forvo.com/word/腺/#zh
L7-4510,乡亲,鄉親,xiāngqīn,N,7-9,1-1,1-1,,False,https://forvo.com/word/乡亲/#zh
L7-4511,乡下,鄉下,xiāngxia,N,7-9,1-N,1-N,neutral_tone,False,https://forvo.com/word/乡下/#zh
L7-4512,相伴,相伴,xiāngbàn,V,7-9,1-4,1-4,,False,https://forvo.com/word/相伴/#zh
L7-4513,相比之下,相比之下,xiāngbǐ zhī xià,,7-9,1-3-1-4,1-3-1-4,,False,https://forvo.com/word/相比之下/#zh
L7-4514,相差,相差,xiāngchà,V,7-9,1-4,1-4,,False,https://forvo.com/word/相差/#zh
L7-4515,相传,相傳,xiāngchuán,V,7-9,1-2,1-2,,False,https://forvo.com/word/相传/#zh
L7-4516,相当于,相當於,xiāngdāngyú,V,7-9,1-1-2,1-1-2,,False,https://forvo.com/word/相当于/#zh
L7-4517,相对,相對,xiāngduì,V/Adj,7-9,1-4,1-4,,False,https://forvo.com/word/相对/#zh
L7-4518,相对而言,相對而言,xiāngduì-éryán,,7-9,1-4-2-2,1-4-2-2,,False,https://forvo.com/word/相对而言/#zh
L7-4519,相辅相成,相輔相成,xiāngfǔ-xiāngchéng,,7-9,1-3-1-2,1-3-1-2,,False,https://forvo.com/word/相辅相成/#zh
L7-4520,相继,相繼,xiāngjì,Adv,7-9,1-4,1-4,,False,https://forvo.com/word/相继/#zh
L7-4521,相连,相連,xiānglián,V,7-9,1-2,1-2,,False,https://forvo.com/word/相连/#zh
L7-4522,相识,相識,xiāngshí,V,7-9,1-2,1-2,,False,https://forvo.com/word/相识/#zh
L7-4523,相提并论,相提並論,xiāngtí-bìnglùn,,7-9,1-2-4-4,1-2-4-4,,False,https://forvo.com/word/相提并论/#zh
L7-4524,相通,相通,xiāngtōng,V,7-9,1-1,1-1,,False,https://forvo.com/word/相通/#zh
L7-4525,相依为命,相依為命,xiāngyī-wéimìng,,7-9,1-1-2-4,1-1-2-4,,False,https://forvo.com/word/相依为命/#zh
L7-4526,相遇,相遇,xiāngyù,V,7-9,1-4,1-4,,False,https://forvo.com/word/相遇/#zh
L7-4527,相约,相約,xiāngyuē,V,7-9,1-1,1-1,,False,https://forvo.com/word/相约/#zh
L7-4528,香料,香料,xiāngliào,N,7-9,1-4,1-4,,False,https://forvo.com/word/香料/#zh
L7-4529,香水,香水,xiāngshuǐ,N,7-9,1-3,1-3,,False,https://forvo.com/word/香水/#zh
L7-4530,香味,香味,xiāngwèi,N,7-9,1-4,1-4,,False,https://forvo.com/word/香味/#zh
L7-4531,香烟,香煙,xiāngyān,N,7-9,1-1,1-1,,False,https://forvo.com/word/香烟/#zh
L7-4532,香油,香油,xiāngyóu,N,7-9,1-2,1-2,,False,https://forvo.com/word/香油/#zh
L7-4533,镶,鑲,xiāng,V,7-9,1,1,,False,https://forvo.com/word/镶/#zh
L7-4534,镶嵌,鑲嵌,xiāngqiàn,V,7-9,1-4,1-4,,False,https://forvo.com/word/镶嵌/#zh
L7-4535,详尽,詳盡,xiángjìn,Adj,7-9,2-4,2-4,,False,https://forvo.com/word/详尽/#zh
L7-4536,祥和,祥和,xiánghé,Adj,7-9,2-2,2-2,,False,https://forvo.com/word/祥和/#zh
L7-4537,享,享,xiǎng,V,7-9,3,3,,False,https://forvo.com/word/享/#zh
L7-4538,享有,享有,xiǎngyǒu,V,7-9,3-3,2-3,third_tone_sandhi,False,https://forvo.com/word/享有/#zh
L7-4539,响亮,響亮,xiǎngliàng,Adj,7-9,3-4,3-4,,False,https://forvo.com/word/响亮/#zh
L7-4540,响起,響起,xiǎngqǐ,,7-9,3-3,2-3,third_tone_sandhi,False,https://forvo.com/word/响起/#zh
L7-4541,响应,響應,xiǎngyìng,V,7-9,3-4,3-4,,False,https://forvo.com/word/响应/#zh
L7-4542,想方设法,想方設法,xiǎngfāng-shèfǎ,,7-9,3-1-4-3,3-1-4-3,,False,https://forvo.com/word/想方设法/#zh
L7-4543,向来,向來,xiànglái,Adv,7-9,4-2,4-2,,False,https://forvo.com/word/向来/#zh
L7-4544,向往,嚮往,xiàngwǎng,V,7-9,4-3,4-3,,False,https://forvo.com/word/向往/#zh
L7-4545,向着,向著,xiàngzhe,V,7-9,4-N,4-N,neutral_tone,False,https://forvo.com/word/向着/#zh
L7-4546,项链,項鏈,xiàngliàn,N,7-9,4-4,4-4,,False,https://forvo.com/word/项链/#zh
L7-4547,像,像,xiàng,N,7-9,4,4,,False,https://forvo.com/word/像/#zh
L7-4548,像样,像樣,xiàngyàng,,7-9,4-4,4-4,,False,https://forvo.com/word/像样/#zh
L7-4549,橡胶,橡膠,xiàngjiāo,N,7-9,4-1,4-1,,False,https://forvo.com/word/橡胶/#zh
L7-4550,橡皮,橡皮,xiàngpí,N,7-9,4-2,4-2,,False,https://forvo.com/word/橡皮/#zh
L7-4551,削,削,xiāo,V,7-9,1,1,,False,https://forvo.com/word/削/#zh
L7-4552,消,消,xiāo,V,7-9,1,1,,False,https://forvo.com/word/消/#zh
L7-4553,消沉,消沉,xiāochén,Adj,7-9,1-2,1-2,,False,https://forvo.com/word/消沉/#zh
L7-4554,消遣,消遣,xiāoqiǎn,V,7-9,1-3,1-3,,False,https://forvo.com/word/消遣/#zh
L7-4555,萧条,蕭條,xiāotiáo,Adj,7-9,1-2,1-2,,False,https://forvo.com/word/萧条/#zh
L7-4556,销,銷,xiāo,V,7-9,1,1,,False,https://forvo.com/word/销/#zh
L7-4557,销毁,銷毀,xiāohuǐ,V,7-9,1-3,1-3,,False,https://forvo.com/word/销毁/#zh
L7-4558,销量,銷量,xiāoliàng,N,7-9,1-4,1-4,,False,https://forvo.com/word/销量/#zh
L7-4559,潇洒,瀟灑,xiāosǎ,Adj,7-9,1-3,1-3,,False,https://forvo.com/word/潇洒/#zh
L7-4560,小丑,小丑,xiǎochǒu,N,7-9,3-3,2-3,third_tone_sandhi,False,https://forvo.com/word/小丑/#zh
L7-4561,小贩,小販,xiǎofàn,N,7-9,3-4,3-4,,False,https://forvo.com/word/小贩/#zh
L7-4562,小看,小看,xiǎokàn,V,7-9,3-4,3-4,,False,https://forvo.com/word/小看/#zh
L7-4563,小康,小康,xiǎokāng,Adj,7-9,3-1,3-1,,False,https://forvo.com/word/小康/#zh
L7-4564,小路,小路,xiǎolù,N,7-9,3-4,3-4,,False,https://forvo.com/word/小路/#zh
L7-4565,小品,小品,xiǎopǐn,N,7-9,3-3,2-3,third_tone_sandhi,False,https://forvo.com/word/小品/#zh
L7-4566,小气,小氣,xiǎoqi,Adj,7-9,3-4,3-4,,False,https://forvo.com/word/小气/#zh
L7-4567,小区,小區,xiǎoqū,N,7-9,3-1,3-1,,False,https://forvo.com/word/小区/#zh
L7-4568,小曲,小曲,xiǎoqǔ,N,7-9,3-3,2-3,third_tone_sandhi,False,https://forvo.com/word/小曲/#zh
L7-4569,小人,小人,xiǎorén,N,7-9,3-2,3-2,,False,https://forvo.com/word/小人/#zh
L7-4570,小提琴,小提琴,xiǎotíqín,N,7-9,3-2-2,3-2-2,,False,https://forvo.com/word/小提琴/#zh
L7-4571,小溪,小溪,xiǎoxī,N,7-9,3-1,3-1,,False,https://forvo.com/word/小溪/#zh
L7-4572,小心翼翼,小心翼翼,xiǎoxīn-yìyì,,7-9,3-1-4-4,3-1-4-4,,False,https://forvo.com/word/小心翼翼/#zh
L7-4573,小卒,小卒,xiǎozú,N,7-9,3-2,3-2,,False,https://forvo.com/word/小卒/#zh
L7-4574,孝敬,孝敬,xiàojìng,V,7-9,4-4,4-4,,False,https://forvo.com/word/孝敬/#zh
L7-4575,孝顺,孝順,xiàoshùn,V,7-9,4-4,4-4,,False,https://forvo.com/word/孝顺/#zh
L7-4576,肖像,肖像,xiàoxiàng,N,7-9,4-4,4-4,,False,https://forvo.com/word/肖像/#zh
L7-4577,效仿,效仿,xiàofǎng,V,7-9,4-3,4-3,,False,https://forvo.com/word/效仿/#zh
L7-4578,效力,效力,xiàolì,N,7-9,4-4,4-4,,False,https://forvo.com/word/效力/#zh
L7-4579,效益,效益,xiàoyì,N,7-9,4-4,4-4,,False,https://forvo.com/word/效益/#zh
L7-4580,效应,效應,xiàoyìng,N,7-9,4-4,4-4,,False,https://forvo.com/word/效应/#zh
L7-4581,协定,協定,xiédìng,N/V,7-9,2-4,2-4,,False,https://forvo.com/word/协定/#zh
L7-4582,协同,協同,xiétóng,V,7-9,2-2,2-2,,False,https://forvo.com/word/协同/#zh
L7-4583,协作,協作,xiézuò,V,7-9,2-4,2-4,,False,https://forvo.com/word/协作/#zh
L7-4584,邪,邪,xié,Adj,7-9,2,2,,False,https://forvo.com/word/邪/#zh
L7-4585,邪恶,邪惡,xié'è,Adj,7-9,2-4,2-4,,False,https://forvo.com/word/邪恶/#zh
L7-4586,挟持,挾持,xiéchí,V,7-9,2-2,2-2,,False,https://forvo.com/word/挟持/#zh
L7-4587,携带,攜帶,xiédài,V,7-9,2-4,2-4,,False,https://forvo.com/word/携带/#zh
L7-4588,携手,攜手,xiéshǒu,V,7-9,2-3,2-3,,False,https://forvo.com/word/携手/#zh
L7-4589,写照,寫照,xiězhào,V/N,7-9,3-4,3-4,,False,https://forvo.com/word/写照/#zh
L7-4590,泄,洩,xiè,V,7-9,4,4,,False,https://forvo.com/word/泄/#zh
L7-4591,泄漏,洩漏,xièlòu,V,7-9,4-4,4-4,,False,https://forvo.com/word/泄漏/#zh
L7-4592,泄露,泄露,xièlòu,V,7-9,4-4,4-4,,False,https://forvo.com/word/泄露/#zh
L7-4593,泄密,洩密,xièmì,,7-9,4-4,4-4,,False,https://forvo.com/word/泄密/#zh
L7-4594,泄气,洩氣,xièqì,,7-9,4-4,4-4,,False,https://forvo.com/word/泄气/#zh
L7-4595,泻,瀉,xiè,V,7-9,4,4,,False,https://forvo.com/word/泻/#zh
L7-4596,卸,卸,xiè,V,7-9,4,4,,False,https://forvo.com/word/卸/#zh
L7-4597,心爱,心愛,xīn'ài,Adj,7-9,1-4,1-4,,False,https://forvo.com/word/心爱/#zh
L7-4598,心安理得,心安理得,xīn'ān-lǐdé,,7-9,1-1-3-2,1-1-3-2,,False,https://forvo.com/word/心安理得/#zh
L7-4599,心病,心病,xīnbìng,N,7-9,1-4,1-4,,False,https://forvo.com/word/心病/#zh
L7-4600,心肠,心腸,xīncháng,N,7-9,1-2,1-2,,False,https://forvo.com/word/心肠/#zh
L7-4601,心得,心得,xīndé,N,7-9,1-2,1-2,,False,https://forvo.com/word/心得/#zh
L7-4602,心慌,心慌,xīnhuāng,,7-9,1-1,1-1,,False,https://forvo.com/word/心慌/#zh
L7-4603,心急如焚,心急如焚,xīnjí-rúfén,,7-9,1-2-2-2,1-2-2-2,,False,https://forvo.com/word/心急如焚/#zh
L7-4604,心里话,心裡話,xīnlǐhuà,N,7-9,1-N-4,1-N-4,neutral_tone,False,https://forvo.com/word/心里话/#zh
L7-4605,心灵手巧,心靈手巧,xīnlíng-shǒuqiǎo,,7-9,1-2-3-3,1-2-2-3,third_tone_sandhi,False,https://forvo.com/word/心灵手巧/#zh
L7-4606,心目,心目,xīnmù,N,7-9,1-4,1-4,,False,https://forvo.com/word/心目/#zh
L7-4607,心声,心聲,xīnshēng,N,7-9,1-1,1-1,,False,https://forvo.com/word/心声/#zh
L7-4608,心事,心事,xīnshì,N,7-9,1-4,1-4,,False,https://forvo.com/word/心事/#zh
L7-4609,心思,心思,xīnsi,N,7-9,1-N,1-N,neutral_tone,False,https://forvo.com/word/心思/#zh
L7-4610,心酸,心酸,xīnsuān,,7-9,1-1,1-1,,False,https://forvo.com/word/心酸/#zh
L7-4611,心想事成,心想事成,xīnxiǎng-shìchéng,,7-9,1-3-4-2,1-3-4-2,,False,https://forvo.com/word/心想事成/#zh
L7-4612,心胸,心胸,xīnxiōng,N,7-9,1-1,1-1,,False,https://forvo.com/word/心胸/#zh
L7-4613,心血,心血,xīnxuè,N,7-9,1-4,1-4,,False,https://forvo.com/word/心血/#zh
L7-4614,心眼儿,心眼兒,xīnyǎnr,N,7-9,1-3-N,1-3-N,neutral_tone,False,https://forvo.com/word/心眼儿/#zh
L7-4615,心意,心意,xīnyì,N,7-9,1-4,1-4,,False,https://forvo.com/word/心意/#zh
L7-4616,芯片,芯片,xīnpiàn,N,7-9,1-4,1-4,,False,https://forvo.com/word/芯片/#zh
L7-4617,辛勤,辛勤,xīnqín,Adj,7-9,1-2,1-2,,False,https://forvo.com/word/辛勤/#zh
L7-4618,辛酸,辛酸,xīnsuān,Adj,7-9,1-1,1-1,,False,https://forvo.com/word/辛酸/#zh
L7-4619,欣慰,欣慰,xīnwèi,Adj,7-9,1-4,1-4,,False,https://forvo.com/word/欣慰/#zh
L7-4620,欣喜,欣喜,xīnxǐ,Adj,7-9,1-3,1-3,,False,https://forvo.com/word/欣喜/#zh
L7-4621,欣欣向荣,欣欣向榮,xīnxīn-xiàngróng,,7-9,1-1-4-2,1-1-4-2,,False,https://forvo.com/word/欣欣向荣/#zh
L7-4622,新潮,新潮,xīncháo,N/Adj,7-9,1-2,1-2,,False,https://forvo.com/word/新潮/#zh
L7-4623,新陈代谢,新陳代謝,xīnchén-dàixiè,,7-9,1-2-4-4,1-2-4-4,,False,https://forvo.com/word/新陈代谢/#zh
L7-4624,新房,新房,xīnfáng,N,7-9,1-2,1-2,,False,https://forvo.com/word/新房/#zh
L7-4625,新款,新款,xīnkuǎn,N,7-9,1-3,1-3,,False,https://forvo.com/word/新款/#zh
L7-4626,新奇,新奇,xīnqí,Adj,7-9,1-2,1-2,,False,https://forvo.com/word/新奇/#zh
L7-4627,新生,新生,xīnshēng,Adj/N,7-9,1-1,1-1,,False,https://forvo.com/word/新生/#zh
L7-4628,新式,新式,xīnshì,Adj,7-9,1-4,1-4,,False,https://forvo.com/word/新式/#zh
L7-4629,新手,新手,xīnshǒu,N,7-9,1-3,1-3,,False,https://forvo.com/word/新手/#zh
L7-4630,新颖,新穎,xīnyǐng,Adj,7-9,1-3,1-3,,False,https://forvo.com/word/新颖/#zh
L7-4631,信贷,信貸,xìndài,N,7-9,4-4,4-4,,False,https://forvo.com/word/信贷/#zh
L7-4632,信件,信件,xìnjiàn,N,7-9,4-4,4-4,,False,https://forvo.com/word/信件/#zh
L7-4633,信赖,信賴,xìnlài,V,7-9,4-4,4-4,,False,https://forvo.com/word/信赖/#zh
L7-4634,信誉,信譽,xìnyù,N,7-9,4-4,4-4,,False,https://forvo.com/word/信誉/#zh
L7-4635,兴奋剂,興奮劑,xīngfènjì,N,7-9,1-4-4,1-4-4,,False,https://forvo.com/word/兴奋剂/#zh
L7-4636,兴建,興建,xīngjiàn,V,7-9,1-4,1-4,,False,https://forvo.com/word/兴建/#zh
L7-4637,兴起,興起,xīngqǐ,V,7-9,1-3,1-3,,False,https://forvo.com/word/兴起/#zh
L7-4638,星座,星座,xīngzuò,N,7-9,1-4,1-4,,False,https://forvo.com/word/星座/#zh
L7-4639,猩猩,猩猩,xīngxing,N,7-9,1-N,1-N,neutral_tone,False,https://forvo.com/word/猩猩/#zh
L7-4640,腥,腥,xīng,Adj,7-9,1,1,,False,https://forvo.com/word/腥/#zh
L7-4641,刑法,刑法,xíngfǎ,N,7-9,2-3,2-3,,False,https://forvo.com/word/刑法/#zh
L7-4642,行使,行使,xíngshǐ,V,7-9,2-3,2-3,,False,https://forvo.com/word/行使/#zh
L7-4643,行政,行政,xíngzhèng,N,7-9,2-4,2-4,,False,https://forvo.com/word/行政/#zh
L7-4644,行走,行走,xíngzǒu,V,7-9,2-3,2-3,,False,https://forvo.com/word/行走/#zh
L7-4645,形形色色,形形色色,xíngxíngsèsè,Adj,7-9,2-2-4-4,2-2-4-4,,False,https://forvo.com/word/形形色色/#zh
L7-4646,形影不离,形影不離,xíngyǐng-bùlí,,7-9,2-3-4-2,2-3-4-2,,False,https://forvo.com/word/形影不离/#zh
L7-4647,醒来,醒來,xǐnglai,,7-9,3-2,3-2,,False,https://forvo.com/word/醒来/#zh
L7-4648,醒目,醒目,xǐngmù,Adj,7-9,3-4,3-4,,False,https://forvo.com/word/醒目/#zh
L7-4649,醒悟,醒悟,xǐngwù,V,7-9,3-4,3-4,,False,https://forvo.com/word/醒悟/#zh
L7-4650,兴高采烈,興高采烈,xìnggāo-cǎiliè,,7-9,4-1-3-4,4-1-3-4,,False,https://forvo.com/word/兴高采烈/#zh
L7-4651,兴致,興致,xìngzhì,N,7-9,4-4,4-4,,False,https://forvo.com/word/兴致/#zh
L7-4652,幸存,倖存,xìngcún,V,7-9,4-2,4-2,,False,https://forvo.com/word/幸存/#zh
L7-4653,幸好,幸好,xìnghǎo,Adv,7-9,4-3,4-3,,False,https://forvo.com/word/幸好/#zh
L7-4654,幸亏,幸虧,xìngkuī,Adv,7-9,4-1,4-1,,False,https://forvo.com/word/幸亏/#zh
L7-4655,幸免,倖免,xìngmiǎn,V,7-9,4-3,4-3,,False,https://forvo.com/word/幸免/#zh
L7-4656,性价比,性價比,xìngjiàbǐ,N,7-9,4-4-3,4-4-3,,False,https://forvo.com/word/性价比/#zh
L7-4657,性命,性命,xìngmìng,N,7-9,4-4,4-4,,False,https://forvo.com/word/性命/#zh
L7-4658,性情,性情,xìngqíng,N,7-9,4-2,4-2,,False,https://forvo.com/word/性情/#zh
L7-4659,姓氏,姓氏,xìngshì,N,7-9,4-4,4-4,,False,https://forvo.com/word/姓氏/#zh
L7-4660,凶残,兇殘,xiōngcán,Adj,7-9,1-2,1-2,,False,https://forvo.com/word/凶残/#zh
L7-4661,凶恶,兇惡,xiōng'è,Adj,7-9,1-4,1-4,,False,https://forvo.com/word/凶恶/#zh
L7-4662,凶狠,凶狠,xiōnghěn,Adj,7-9,1-3,1-3,,False,https://forvo.com/word/凶狠/#zh
L7-4663,凶猛,兇猛,xiōngměng,Adj,7-9,1-3,1-3,,False,https://forvo.com/word/凶猛/#zh
L7-4664,汹涌,洶湧,xiōngyǒng,V,7-9,1-3,1-3,,False,https://forvo.com/word/汹涌/#zh
L7-4665,胸膛,胸膛,xiōngtáng,N,7-9,1-2,1-2,,False,https://forvo.com/word/胸膛/#zh
L7-4666,胸有成竹,胸有成竹,xiōngyǒuchéngzhú,,7-9,1-3-2-2,1-3-2-2,,False,https://forvo.com/word/胸有成竹/#zh
L7-4667,雄厚,雄厚,xiónghòu,Adj,7-9,2-4,2-4,,False,https://forvo.com/word/雄厚/#zh
L7-4668,休克,休克,xiūkè,V,7-9,1-4,1-4,,False,https://forvo.com/word/休克/#zh
L7-4669,休眠,休眠,xiūmián,V,7-9,1-2,1-2,,False,https://forvo.com/word/休眠/#zh
L7-4670,休想,休想,xiūxiǎng,V,7-9,1-3,1-3,,False,https://forvo.com/word/休想/#zh
L7-4671,休养,休養,xiūyǎng,V,7-9,1-3,1-3,,False,https://forvo.com/word/休养/#zh
L7-4672,修补,修補,xiūbǔ,V,7-9,1-3,1-3,,False,https://forvo.com/word/修补/#zh
L7-4673,修长,修長,xiūcháng,Adj,7-9,1-2,1-2,,False,https://forvo.com/word/修长/#zh
L7-4674,修订,修訂,xiūdìng,V,7-9,1-4,1-4,,False,https://forvo.com/word/修订/#zh
L7-4675,修路,修路,xiūlù,,7-9,1-4,1-4,,False,https://forvo.com/word/修路/#zh
L7-4676,修正,修正,xiūzhèng,V,7-9,1-4,1-4,,False,https://forvo.com/word/修正/#zh
L7-4677,羞愧,羞愧,xiūkuì,Adj,7-9,1-4,1-4,,False,https://forvo.com/word/羞愧/#zh
L7-4678,秀丽,秀麗,xiùlì,Adj,7-9,4-4,4-4,,False,https://forvo.com/word/秀丽/#zh
L7-4679,秀美,秀美,xiùměi,Adj,7-9,4-3,4-3,,False,https://forvo.com/word/秀美/#zh
L7-4680,袖手旁观,袖手旁觀,xiùshǒu-pángguān,,7-9,4-3-2-1,4-3-2-1,,False,https://forvo.com/word/袖手旁观/#zh
L7-4681,绣,繡,xiù,V,7-9,4,4,,False,https://forvo.com/word/绣/#zh
L7-4682,锈,鏽,xiù,N/V,7-9,4,4,,False,https://forvo.com/word/锈/#zh
L7-4683,嗅觉,嗅覺,xiùjué,N,7-9,4-2,4-2,,False,https://forvo.com/word/嗅觉/#zh
L7-4684,须,須,xū,V,7-9,1,1,,False,https://forvo.com/word/须/#zh
L7-4685,虚,虛,xū,Adj/Adv,7-9,1,1,,False,https://forvo.com/word/虚/#zh
L7-4686,虚构,虛構,xūgòu,V,7-9,1-4,1-4,,False,https://forvo.com/word/虚构/#zh
L7-4687,虚幻,虛幻,xūhuàn,Adj,7-9,1-4,1-4,,False,https://forvo.com/word/虚幻/#zh
L7-4688,虚假,虛假,xūjiǎ,Adj,7-9,1-3,1-3,,False,https://forvo.com/word/虚假/#zh
L7-4689,虚拟,虛擬,xūnǐ,V/Adj,7-9,1-3,1-3,,False,https://forvo.com/word/虚拟/#zh
L7-4690,虚弱,虛弱,xūruò,Adj,7-9,1-4,1-4,,False,https://forvo.com/word/虚弱/#zh
L7-4691,虚伪,虛偽,xūwěi,Adj,7-9,1-3,1-3,,False,https://forvo.com/word/虚伪/#zh
L7-4692,需,需,xū,V,7-9,1,1,,False,https://forvo.com/word/需/#zh
L7-4693,徐徐,徐徐,xúxú,Adj,7-9,2-2,2-2,,False,https://forvo.com/word/徐徐/#zh
L7-4694,许,許,xǔ,V/Adv,7-9,3,3,,False,https://forvo.com/word/许/#zh
L7-4695,许可证,許可證,xǔkězhèng,N,7-9,3-3-4,2-3-4,third_tone_sandhi,False,https://forvo.com/word/许可证/#zh
L7-4696,旭日,旭日,xùrì,N,7-9,4-4,4-4,,False,https://forvo.com/word/旭日/#zh
L7-4697,序,序,xù,N,7-9,4,4,,False,https://forvo.com/word/序/#zh
L7-4698,序幕,序幕,xùmù,N,7-9,4-4,4-4,,False,https://forvo.com/word/序幕/#zh
L7-4699,叙述,敘述,xùshù,V,7-9,4-4,4-4,,False,https://forvo.com/word/叙述/#zh
L7-4700,酗酒,酗酒,xùjiǔ,V,7-9,4-3,4-3,,False,https://forvo.com/word/酗酒/#zh
L7-4701,续,續,xù,V,7-9,4,4,,False,https://forvo.com/word/续/#zh
L7-4702,絮叨,絮叨,xùdao,Adj,7-9,4-N,4-N,neutral_tone,False,https://forvo.com/word/絮叨/#zh
L7-4703,宣称,宣稱,xuānchēng,V,7-9,1-1,1-1,,False,https://forvo.com/word/宣称/#zh
L7-4704,宣读,宣讀,xuāndú,V,7-9,1-2,1-2,,False,https://forvo.com/word/宣读/#zh
L7-4705,宣告,宣告,xuāngào,V,7-9,1-4,1-4,,False,https://forvo.com/word/宣告/#zh
L7-4706,宣誓,宣誓,xuānshì,,7-9,1-4,1-4,,False,https://forvo.com/word/宣誓/#zh
L7-4707,宣泄,宣洩,xuānxiè,V,7-9,1-4,1-4,,False,https://forvo.com/word/宣泄/#zh
L7-4708,宣言,宣言,xuānyán,N,7-9,1-2,1-2,,False,https://forvo.com/word/宣言/#zh
L7-4709,宣扬,宣揚,xuānyáng,V,7-9,1-2,1-2,,False,https://forvo.com/word/宣扬/#zh
L7-4710,喧哗,喧嘩,xuānhuá,V/Adj,7-9,1-2,1-2,,False,https://forvo.com/word/喧哗/#zh
L7-4711,喧闹,喧鬧,xuānnào,Adj,7-9,1-4,1-4,,False,https://forvo.com/word/喧闹/#zh
L7-4712,玄,玄,xuán,Adj,7-9,2,2,,False,https://forvo.com/word/玄/#zh
L7-4713,玄机,玄機,xuánjī,N,7-9,2-1,2-1,,False,https://forvo.com/word/玄机/#zh
L7-4714,悬挂,懸掛,xuánguà,V,7-9,2-4,2-4,,False,https://forvo.com/word/悬挂/#zh
L7-4715,悬念,懸念,xuánniàn,N,7-9,2-4,2-4,,False,https://forvo.com/word/悬念/#zh
L7-4716,悬殊,懸殊,xuánshū,Adj,7-9,2-1,2-1,,False,https://forvo.com/word/悬殊/#zh
L7-4717,悬崖,懸崖,xuányá,N,7-9,2-2,2-2,,False,https://forvo.com/word/悬崖/#zh
L7-4718,旋律,旋律,xuánlǜ,N,7-9,2-4,2-4,,False,https://forvo.com/word/旋律/#zh
L7-4719,旋涡,旋渦,xuánwō,N,7-9,2-1,2-1,,False,https://forvo.com/word/旋涡/#zh
L7-4720,选民,選民,xuǎnmín,N,7-9,3-2,3-2,,False,https://forvo.com/word/选民/#zh
L7-4721,选项,選項,xuǎnxiàng,N,7-9,3-4,3-4,,False,https://forvo.com/word/选项/#zh
L7-4722,选用,選用,xuǎnyòng,V,7-9,3-4,3-4,,False,https://forvo.com/word/选用/#zh
L7-4723,炫耀,炫耀,xuànyào,V,7-9,4-4,4-4,,False,https://forvo.com/word/炫耀/#zh
L7-4724,削弱,削弱,xuēruò,V,7-9,1-4,1-4,,False,https://forvo.com/word/削弱/#zh
L7-4725,靴子,靴子,xuēzi,N,7-9,1-N,1-N,neutral_tone,False,https://forvo.com/word/靴子/#zh
L7-4726,穴位,穴位,xuéwèi,N,7-9,2-4,2-4,,False,https://forvo.com/word/穴位/#zh
L7-4727,学历,學歷,xuélì,N,7-9,2-4,2-4,,False,https://forvo.com/word/学历/#zh
L7-4728,学士,學士,xuéshì,N,7-9,2-4,2-4,,False,https://forvo.com/word/学士/#zh
L7-4729,学说,學說,xuéshuō,N,7-9,2-1,2-1,,False,https://forvo.com/word/学说/#zh
L7-4730,学堂,學堂,xuétáng,N,7-9,2-2,2-2,,False,https://forvo.com/word/学堂/#zh
L7-4731,学业,學業,xuéyè,N,7-9,2-4,2-4,,False,https://forvo.com/word/学业/#zh
L7-4732,学艺,學藝,xuéyì,V,7-9,2-4,2-4,,False,https://forvo.com/word/学艺/#zh
L7-4733,学子,學子,xuézǐ,N,7-9,2-3,2-3,,False,https://forvo.com/word/学子/#zh
L7-4734,雪山,雪山,xuěshān,N,7-9,3-1,3-1,,False,https://forvo.com/word/雪山/#zh
L7-4735,雪上加霜,雪上加霜,xuěshàng-jiāshuāng,,7-9,3-4-1-1,3-4-1-1,,False,https://forvo.com/word/雪上加霜/#zh
L7-4736,血脉,血脈,xuèmài,N,7-9,4-4,4-4,,False,https://forvo.com/word/血脉/#zh
L7-4737,血栓,血栓,xuèshuān,N,7-9,4-1,4-1,,False,https://forvo.com/word/血栓/#zh
L7-4738,血压,血壓,xuèyā,N,7-9,4-1,4-1,,False,https://forvo.com/word/血压/#zh
L7-4739,血缘,血緣,xuèyuán,N,7-9,4-2,4-2,,False,https://forvo.com/word/血缘/#zh
L7-4740,勋章,勛章,xūnzhāng,N,7-9,1-1,1-1,,False,https://forvo.com/word/勋章/#zh
L7-4741,熏,熏,xūn,V,7-9,1,1,,False,https://forvo.com/word/熏/#zh
L7-4742,熏陶,熏陶,xūntáo,V,7-9,1-2,1-2,,False,https://forvo.com/word/熏陶/#zh
L7-4743,寻,尋,xún,V,7-9,2,2,,False,https://forvo.com/word/寻/#zh
L7-4744,寻常,尋常,xúncháng,Adj,7-9,2-2,2-2,,False,https://forvo.com/word/寻常/#zh
